Date,Stock,Size,Volatility,POV,Cost
4/24/2017,AAL,0.024161213,0.290674138,0.02666013,21.29401188
4/25/2017,AAL,0.261771368,0.279274303,0.306262502,88.18838025
4/26/2017,AAL,0.358087502,0.262973413,0.408502181,112.6685474
4/27/2017,AAL,0.051611342,0.259023009,0.018311009,35.85874949
4/28/2017,AAL,0.375845357,0.308317771,0.194243572,56.68721834
5/1/2017,AAL,0.046572583,0.321626938,0.038561889,21.48949274
5/2/2017,AAL,0.397494208,0.324050054,0.298485557,114.5426518
5/3/2017,AAL,0.191844093,0.331337711,0.267246309,65.49400209
5/4/2017,AAL,0.083838881,0.331092178,0.132482792,32.56335848
5/5/2017,AAL,0.087347614,0.32368761,0.110181733,24.04464138
5/8/2017,AAL,0.223632331,0.325063876,0.244045061,74.2581483
5/9/2017,AAL,0.047625409,0.325717636,0.028884196,27.7241953
5/10/2017,AAL,0.355632618,0.346846171,0.333043083,83.334645
5/11/2017,AAL,0.014616886,0.342214262,0.016693122,3.091702401
5/12/2017,AAL,0.109202496,0.345980297,0.195901397,54.98094449
5/15/2017,AAL,0.150738754,0.349335489,0.19018806,58.45606567
5/16/2017,AAL,0.327130834,0.352333118,0.493863175,128.2063894
5/17/2017,AAL,0.011182102,0.330147249,0.011249889,13.94481147
5/18/2017,AAL,0.048277312,0.359255764,0.050538021,17.75785593
5/19/2017,AAL,0.237372438,0.359528836,0.243977456,56.65459534
5/22/2017,AAL,0.257990578,0.360807437,0.409409994,113.7643749
5/23/2017,AAL,0.088383717,0.364100228,0.20674748,45.90716622
5/24/2017,AAL,0.239747561,0.349602437,0.430349387,90.8977384
5/25/2017,AAL,0.278813743,0.34957728,0.346870266,102.5514385
5/26/2017,AAL,0.038981835,0.353031959,0.043148654,13.44610583
5/30/2017,AAL,0.214491984,0.351174088,0.258124013,75.13003377
5/31/2017,AAL,0.155597071,0.35385724,0.231201452,47.10459673
6/1/2017,AAL,0.128755874,0.353009788,0.192834674,42.40659317
6/2/2017,AAL,0.39773443,0.351330066,0.337961647,46.36500689
6/5/2017,AAL,0.078863741,0.351611404,0.095816752,8.473479024
6/6/2017,AAL,0.046614777,0.343361689,0.069185882,32.83918978
6/7/2017,AAL,0.406113969,0.343407028,0.377373151,75.66732044
6/8/2017,AAL,0.416872959,0.347678978,0.421355955,88.31429078
6/9/2017,AAL,0.024532758,0.302367524,0.022583675,-19.70257253
6/12/2017,AAL,0.039300286,0.293959285,0.028518622,-7.464587916
6/13/2017,AAL,0.307509071,0.295823655,0.362833564,63.5986568
6/14/2017,AAL,0.14376782,0.275111333,0.212945138,48.73581533
6/15/2017,AAL,0.260216785,0.275426227,0.328804143,63.63163617
6/16/2017,AAL,0.121517563,0.27664603,0.105842382,17.11074416
6/19/2017,AAL,0.33064895,0.276643029,0.47043723,77.32608113
6/20/2017,AAL,0.042991701,0.279319748,0.041275528,9.495226641
6/21/2017,AAL,0.111695468,0.267563009,0.186365998,23.89816204
6/22/2017,AAL,0.384203596,0.268256071,0.217133178,42.74191109
6/23/2017,AAL,0.354495626,0.264746141,0.156938956,35.11988645
6/26/2017,AAL,0.327819336,0.261014528,0.479004304,99.36669934
6/27/2017,AAL,0.103806519,0.256289951,0.142106644,39.88977058
6/28/2017,AAL,0.131223715,0.256850263,0.178532819,23.97650394
6/29/2017,AAL,0.143554312,0.220274272,0.134551744,37.89385085
6/30/2017,AAL,0.30403101,0.218802247,0.264523205,65.27950936
7/3/2017,AAL,0.120694156,0.219324664,0.239117241,20.49824164
7/5/2017,AAL,0.083488961,0.212461908,0.09114853,22.06214863
7/6/2017,AAL,0.328736632,0.215649742,0.264761184,64.49927782
7/7/2017,AAL,0.460358706,0.218501917,0.403959283,97.58592335
7/10/2017,AAL,0.300494539,0.212434825,0.384042309,89.02127853
7/11/2017,AAL,0.130338572,0.211609422,0.167762978,38.09004653
7/12/2017,AAL,0.218502846,0.215087376,0.151886064,63.025675
7/13/2017,AAL,0.132239224,0.243165229,0.145866056,33.58780875
7/14/2017,AAL,0.205422236,0.241618599,0.268274167,71.87526305
7/17/2017,AAL,0.007031788,0.241229748,0.01118621,14.92059881
7/18/2017,AAL,0.127399277,0.242823499,0.180083488,54.81825065
7/19/2017,AAL,0.026338607,0.247355915,0.02623507,18.72276986
7/20/2017,AAL,0.236619192,0.242260841,0.283547074,65.43752286
7/21/2017,AAL,0.13016006,0.240988222,0.163849184,41.01123391
7/24/2017,AAL,0.125398288,0.231977487,0.145394352,34.37359648
7/25/2017,AAL,0.290008558,0.229845152,0.360588554,87.12190727
7/26/2017,AAL,0.271138472,0.233660896,0.308786729,82.35267201
7/27/2017,AAL,0.095564289,0.234483383,0.050544149,11.42022737
7/28/2017,AAL,0.387845191,0.241839192,0.238740715,68.05468122
7/31/2017,AAL,0.437434371,0.242264201,0.417526135,97.62837165
8/1/2017,AAL,0.125011196,0.237061053,0.142925155,25.89759627
8/2/2017,AAL,0.123990219,0.215657755,0.153662186,27.29712811
8/3/2017,AAL,0.102077095,0.218682342,0.181780708,27.84461768
8/4/2017,AAL,0.031497237,0.216709078,0.060464036,16.77833259
8/7/2017,AAL,0.245728435,0.215569973,0.449626516,109.2369764
8/8/2017,AAL,0.128055683,0.216186073,0.155717179,47.55584487
8/9/2017,AAL,0.305331703,0.218510404,0.316662116,89.99094326
8/10/2017,AAL,0.212276066,0.217320839,0.204121201,69.59417784
8/11/2017,AAL,0.291005268,0.221978237,0.273424578,56.80415996
8/14/2017,AAL,0.218786005,0.217553654,0.38355272,80.55418785
8/15/2017,AAL,0.282483408,0.219753191,0.460306867,122.8313187
8/16/2017,AAL,0.19924362,0.213015428,0.244595004,55.18269427
8/17/2017,AAL,0.348544394,0.206504226,0.172783796,71.30452077
8/18/2017,AAL,0.225815782,0.240161015,0.188730535,57.43099006
8/21/2017,AAL,0.171042591,0.240652384,0.204504003,47.47845076
8/22/2017,AAL,0.171716551,0.237363323,0.222030666,53.39745534
8/23/2017,AAL,0.132780282,0.192343022,0.08429747,27.42885988
8/24/2017,AAL,0.177301243,0.206301431,0.129975627,46.27413021
8/25/2017,AAL,0.180625679,0.207368257,0.080487868,28.81994186
8/28/2017,AAL,0.403127608,0.273925741,0.316446978,92.76954054
8/29/2017,AAL,0.07216641,0.273002017,0.077494446,20.55717487
8/30/2017,AAL,0.377010244,0.272820196,0.386834189,95.93296966
8/31/2017,AAL,0.316333376,0.27281637,0.466651806,96.9246777
9/1/2016,AAP,0.115577731,0.215634503,0.172514134,19.84747327
9/2/2016,AAP,0.242725553,0.214160714,0.41518844,65.05310594
9/6/2016,AAP,0.194969445,0.213538125,0.292984788,57.54904793
9/7/2016,AAP,0.207338115,0.216189908,0.250158757,24.92832643
9/8/2016,AAP,0.289256008,0.217674815,0.182423963,52.58707466
9/9/2016,AAP,0.470630031,0.197767469,0.354255033,69.07840007
9/12/2016,AAP,0.095905414,0.223578622,0.049554357,22.13644292
9/13/2016,AAP,0.120574844,0.223898481,0.117298416,20.86138365
9/14/2016,AAP,0.203990253,0.225074723,0.336515898,60.5878155
9/15/2016,AAP,0.020427658,0.220084654,0.020944275,-5.56382668
9/16/2016,AAP,0.261475908,0.217686107,0.317711313,66.82743017
9/19/2016,AAP,0.031119158,0.216821272,0.037236631,18.40362015
9/20/2016,AAP,0.463628735,0.217312335,0.448985252,99.62404944
9/21/2016,AAP,0.043453016,0.218757535,0.045211842,-8.819851348
9/22/2016,AAP,0.149711509,0.2193148,0.112780015,25.26471353
9/23/2016,AAP,0.359596443,0.229657516,0.315347365,63.86194477
9/26/2016,AAP,0.278809749,0.230021161,0.342417679,50.99704749
9/27/2016,AAP,0.267786725,0.227793063,0.283603053,63.17832399
9/28/2016,AAP,0.405331849,0.192181721,0.432521088,94.26897807
9/29/2016,AAP,0.198473944,0.191420842,0.27658959,52.37611686
9/30/2016,AAP,0.306132084,0.195289028,0.314032445,57.30594687
10/3/2016,AAP,0.183871612,0.201986897,0.317164476,57.79480122
10/4/2016,AAP,0.240304655,0.204820719,0.432267658,81.16559949
10/5/2016,AAP,0.191098211,0.204808641,0.286219005,50.55017128
10/6/2016,AAP,0.282394029,0.205580792,0.481440937,76.78705132
10/7/2016,AAP,0.055642826,0.205561428,0.140129796,18.73568007
10/10/2016,AAP,0.193750409,0.197737435,0.437851845,81.26946539
10/11/2016,AAP,0.05965431,0.19655168,0.091951536,7.434515786
10/12/2016,AAP,0.19731724,0.197139117,0.373692952,49.97273767
10/13/2016,AAP,0.113941627,0.198512752,0.143233053,18.91438408
10/14/2016,AAP,0.081610342,0.19640992,0.139631437,22.52833448
10/17/2016,AAP,0.354940899,0.196427891,0.424272409,75.7322814
10/18/2016,AAP,0.04704321,0.201523993,0.03023519,8.298708964
10/19/2016,AAP,0.151126983,0.196668058,0.068903624,19.23603805
10/20/2016,AAP,0.291734508,0.191723277,0.326920101,65.78403396
10/21/2016,AAP,0.13338802,0.161689688,0.267813586,33.51245743
10/24/2016,AAP,0.190739775,0.162301644,0.183560844,38.54618412
10/25/2016,AAP,0.122337844,0.158702055,0.102520978,16.0702509
10/26/2016,AAP,0.390471957,0.170653584,0.418802752,68.44251859
10/27/2016,AAP,0.397469128,0.167911267,0.274213379,58.02884431
10/28/2016,AAP,0.237852086,0.192613434,0.222288348,20.73127779
10/31/2016,AAP,0.410617158,0.194088909,0.305375533,65.55626642
11/1/2016,AAP,0.115256805,0.188392961,0.138007899,42.28369166
11/2/2016,AAP,0.188642059,0.187920483,0.244203748,63.590418
11/3/2016,AAP,0.268070187,0.179312093,0.245581253,88.45328069
11/4/2016,AAP,0.525790992,0.180531228,0.439805452,141.4345931
11/7/2016,AAP,0.262906196,0.18528041,0.277421885,88.19919404
11/8/2016,AAP,0.380408518,0.187338124,0.372619826,105.8130824
11/9/2016,AAP,0.116040627,0.185100772,0.076896522,18.87174139
11/10/2016,AAP,0.100758716,0.19172382,0.04000831,17.7007447
11/11/2016,AAP,0.518610648,0.219217325,0.283377939,123.2082528
11/14/2016,AAP,0.414570795,0.215617499,0.118335386,54.06901047
11/15/2016,AAP,0.039679905,0.219589132,0.005752799,-1.291103488
11/16/2016,AAP,0.088432509,0.46628926,0.060714453,37.12375529
11/17/2016,AAP,0.068606673,0.467343416,0.060999483,10.14169583
11/18/2016,AAP,0.120995065,0.469470534,0.134197108,40.47344267
11/21/2016,AAP,0.225713084,0.475902535,0.409721904,140.8181904
11/22/2016,AAP,0.380990259,0.479121838,0.384045054,153.6284141
11/23/2016,AAP,0.016710024,0.481232028,0.024234574,16.1570969
11/25/2016,AAP,0.080559429,0.479649358,0.286024968,63.71032114
11/28/2016,AAP,0.223689304,0.479660886,0.31219577,102.5239027
11/29/2016,AAP,0.065551478,0.472178915,0.147877659,37.2460039
11/30/2016,AAP,0.105241192,0.472872654,0.1828306,46.86687566
12/1/2016,AAP,0.031023147,0.472054689,0.051121172,-3.90426101
12/2/2016,AAP,0.150610787,0.470485564,0.424014193,72.03012611
12/5/2016,AAP,0.070106126,0.4714031,0.128467335,22.10528661
12/6/2016,AAP,0.163142674,0.470138023,0.295460579,62.6590266
12/7/2016,AAP,0.256898773,0.469535351,0.449732717,84.56461818
12/8/2016,AAP,0.030646972,0.470846175,0.05170806,28.15201176
12/9/2016,AAP,0.170287303,0.455350534,0.438065075,42.54215624
12/12/2016,AAP,0.254453139,0.457075611,0.306810965,65.48053796
12/13/2016,AAP,0.095495831,0.461238276,0.12381943,17.9588699
12/14/2016,AAP,0.279916011,0.462235919,0.251026741,54.61020797
12/15/2016,AAP,0.141718296,0.459531646,0.283932923,44.07916694
12/16/2016,AAP,0.157558803,0.459480679,0.234494855,34.25155311
12/19/2016,AAP,0.128661984,0.45410356,0.309888389,46.34754033
12/20/2016,AAP,0.052811294,0.454159595,0.05528466,4.548745871
12/21/2016,AAP,0.026033305,0.45368128,0.075429376,-0.392343765
12/22/2016,AAP,0.175038514,0.45635839,0.240881591,37.51010012
12/23/2016,AAP,0.024368655,0.452168635,0.093927891,-3.780881162
12/27/2016,AAP,0.028269138,0.451035007,0.068017449,32.23178463
12/28/2016,AAP,0.100599931,0.446760856,0.33031791,47.60491865
12/29/2016,AAP,0.152693354,0.189589146,0.382714561,64.85955022
12/30/2016,AAP,0.03374352,0.187507591,0.055945092,-3.058133134
1/3/2017,AAP,0.087833081,0.180020064,0.10223766,17.92562684
1/4/2017,AAP,0.323096531,0.166768583,0.391365061,58.0228686
1/5/2017,AAP,0.374758081,0.150584115,0.330205115,43.72427415
1/6/2017,AAP,0.036490926,0.139004146,0.033575771,7.107737531
1/9/2017,AAP,0.205336442,0.143894079,0.272421192,21.55970802
1/10/2017,AAP,0.257849659,0.143878445,0.302577705,43.49700424
1/11/2017,AAP,0.017384234,0.14407223,0.014397893,-2.382452515
1/12/2017,AAP,0.019130106,0.155143819,0.018732706,1.789499865
1/13/2017,AAP,0.476055341,0.155852356,0.292686597,47.17082156
1/17/2017,AAP,0.515309516,0.155092802,0.367329856,63.38815646
1/18/2017,AAP,0.019627471,0.157998973,0.018699618,-9.57631271
1/19/2017,AAP,0.309214892,0.158631053,0.389550871,48.66212161
1/20/2017,AAP,0.070550656,0.156374064,0.073292129,10.03779931
1/23/2017,AAP,0.298550017,0.143880839,0.159940598,30.81787363
1/24/2017,AAP,0.280620885,0.156414065,0.248177763,45.41826574
1/25/2017,AAP,0.377138143,0.156631187,0.304834632,55.98997602
1/26/2017,AAP,0.491617221,0.151679712,0.301473718,71.00219902
1/27/2017,AAP,0.266377243,0.154252536,0.279050889,29.40044197
1/30/2017,AAP,0.190958472,0.155100491,0.20935178,36.39753975
1/31/2017,AAP,0.23295993,0.152622116,0.17045164,8.903298979
2/1/2017,AAP,0.92103348,0.152115303,0.453717038,80.98702934
2/2/2017,AAP,0.576624203,0.158967268,0.314110185,62.21046363
2/3/2017,AAP,0.284031278,0.159325335,0.280644907,47.59916726
2/6/2017,AAP,0.380073142,0.15738157,0.332790326,65.28017737
2/7/2017,AAP,0.423807762,0.155054964,0.300095863,58.51274067
2/8/2017,AAP,0.128916297,0.154868086,0.057128764,2.016323367
2/9/2017,AAP,0.155974003,0.169385058,0.128041322,21.06296312
2/10/2017,AAP,0.207807227,0.173538309,0.261345966,42.00813536
2/13/2017,AAP,0.435688844,0.173853773,0.413913245,67.65247435
2/14/2017,AAP,0.306677617,0.175075772,0.313278519,42.94814672
2/15/2017,AAP,0.030016208,0.177106319,0.041887017,5.609222164
2/16/2017,AAP,0.531878192,0.174802464,0.37979382,60.91162495
2/17/2017,AAP,0.252760112,0.181049705,0.160792088,9.493092219
2/21/2017,AAP,0.051534857,0.178716131,0.015944377,14.1275138
2/22/2017,AAP,0.175019332,0.178707312,0.055850865,2.196815101
2/23/2017,AAP,0.557650857,0.17955698,0.477233806,91.44118873
2/24/2017,AAP,0.282387815,0.168177313,0.215490969,28.25086827
2/27/2017,AAP,0.267127874,0.165839833,0.230244611,59.57453493
2/28/2017,AAP,0.255767241,0.165067932,0.298175537,40.91184184
3/1/2017,AAP,0.267894717,0.163900697,0.326271191,54.91557835
3/2/2017,AAP,0.018360847,0.16202832,0.020032968,5.128716039
3/3/2017,AAP,0.192509791,0.161007669,0.196139815,37.70867935
3/6/2017,AAP,0.024820814,0.163464912,0.030436768,9.75802776
3/7/2017,AAP,0.028512779,0.153989933,0.033827444,14.41705096
3/8/2017,AAP,0.312549446,0.156706732,0.28653032,39.16526355
3/9/2017,AAP,0.07730986,0.172310296,0.099259797,29.72923271
3/10/2017,AAP,0.296355533,0.170022807,0.366731515,40.66987289
3/13/2017,AAP,0.026118147,0.170228486,0.034938245,5.696993142
3/14/2017,AAP,0.206769642,0.17042605,0.303596086,51.51704009
3/15/2017,AAP,0.250889971,0.170520317,0.208130453,51.12222869
3/16/2017,AAP,0.080222885,0.15943293,0.184224867,14.43722627
3/17/2017,AAP,0.084743215,0.155605985,0.097513623,8.172187178
3/20/2017,AAP,0.280235676,0.155570972,0.345060114,41.36291035
3/21/2017,AAP,0.342728851,0.150514081,0.42000663,65.28437194
3/22/2017,AAP,0.131241716,0.150921718,0.258861433,19.79487619
3/23/2017,AAP,0.196182924,0.132676154,0.386783222,58.82483678
3/24/2017,AAP,0.168396223,0.124205699,0.340616716,51.09666338
3/27/2017,AAP,0.138885951,0.124649453,0.221722578,27.61485957
3/28/2017,AAP,0.383506355,0.12631975,0.421519095,67.77997183
3/29/2017,AAP,0.283316038,0.119449967,0.473333387,61.00388227
3/30/2017,AAP,0.272774262,0.12481658,0.478817678,65.36487104
3/31/2017,AAP,0.229506896,0.117198234,0.287135924,48.89702974
4/3/2017,AAP,0.351717153,0.115570914,0.21066146,49.44553362
4/4/2017,AAP,0.283184033,0.124545853,0.325231309,57.72628143
4/5/2017,AAP,0.05390715,0.129779164,0.084154423,9.916322954
4/6/2017,AAP,0.145200092,0.12720989,0.202527279,21.44394598
4/7/2017,AAP,0.324616882,0.12734202,0.36602172,70.61915865
4/10/2017,AAP,0.15194118,0.127312232,0.210449437,39.24040611
4/11/2017,AAP,0.368677528,0.129981076,0.483063321,68.9445192
4/12/2017,AAP,0.278334447,0.131439204,0.46220722,56.31437929
4/13/2017,AAP,0.217415397,0.132042841,0.444762398,76.02886611
4/17/2017,AAP,0.215670774,0.129262166,0.317795299,46.46978756
4/18/2017,AAP,0.177540272,0.129039144,0.256052826,52.60909146
4/19/2017,AAP,0.459462989,0.124462604,0.343074648,70.71966374
4/20/2017,AAP,0.128426031,0.109855445,0.09265797,19.98229346
4/21/2017,AAP,0.415942932,0.143792011,0.373814761,78.38568461
4/24/2017,AAP,0.466964826,0.14316044,0.473611645,78.15100449
4/25/2017,AAP,0.410301216,0.142996982,0.363453203,67.13510484
4/26/2017,AAP,0.313408481,0.14481035,0.257514972,37.39827449
4/27/2017,AAP,0.366941222,0.144646972,0.162616168,26.03010138
4/28/2017,AAP,0.512222015,0.151463353,0.329267298,66.8396473
5/1/2017,AAP,0.134118267,0.15166747,0.140594529,31.79605249
5/2/2017,AAP,0.360116758,0.153684985,0.428718297,90.98333712
5/3/2017,AAP,0.058836016,0.160702884,0.102703863,12.05183699
5/4/2017,AAP,0.180937485,0.16097341,0.283765302,43.24262865
5/5/2017,AAP,0.11411624,0.167459909,0.172312994,19.38409267
5/8/2017,AAP,0.062607655,0.16673815,0.069545509,11.99746987
5/9/2017,AAP,0.1841005,0.168132021,0.213861121,35.02042354
5/10/2017,AAP,0.069689122,0.168462382,0.170654244,36.64742349
5/11/2017,AAP,0.053311611,0.166096609,0.06312674,0.692688846
5/12/2017,AAP,0.266882762,0.165147501,0.412366963,76.27862007
5/15/2017,AAP,0.321701546,0.165906939,0.267563099,75.87070277
5/16/2017,AAP,0.424400811,0.157517071,0.167709806,57.35693081
5/17/2017,AAP,0.278467931,0.149320656,0.213909951,56.24933657
5/18/2017,AAP,0.757602422,0.149942329,0.446087485,140.3851867
5/19/2017,AAP,0.364461345,0.168794772,0.216118815,52.66313053
5/22/2017,AAP,0.080822895,0.1763518,0.041530465,41.59968781
5/23/2017,AAP,0.724283241,0.196259763,0.189634916,84.60772301
5/24/2017,AAP,0.073108262,0.240666782,0.013798022,-1.855579873
5/25/2017,AAP,0.604267778,0.288697426,0.199564872,69.92859878
5/26/2017,AAP,0.578369902,0.288977716,0.362480814,121.7456911
5/30/2017,AAP,0.257780835,0.2941355,0.245290557,77.00952761
5/31/2017,AAP,0.200947389,0.294779901,0.142223607,34.65799912
6/1/2017,AAP,0.140719649,0.293031256,0.165919685,44.52434749
6/2/2017,AAP,0.008380374,0.290315082,0.010751105,-1.301269461
6/5/2017,AAP,0.177607696,0.290877288,0.195550324,58.94525995
6/6/2017,AAP,0.211940597,0.293513327,0.149569434,44.90387353
6/7/2017,AAP,0.25109738,0.305242581,0.404564524,106.9519962
6/8/2017,AAP,0.501988672,0.304987604,0.361751302,96.62987134
6/9/2017,AAP,0.406257107,0.317434737,0.397090307,116.7184208
6/12/2017,AAP,0.069657125,0.324737066,0.077340786,15.45200094
6/13/2017,AAP,0.254634593,0.330946198,0.46266693,110.6228617
6/14/2017,AAP,0.225214781,0.327910856,0.415753484,81.09594167
6/15/2017,AAP,0.319417602,0.327938254,0.426294667,117.8590393
6/16/2017,AAP,0.419396721,0.324718888,0.401692557,109.5142839
6/19/2017,AAP,0.183134332,0.324630944,0.289400282,75.70007237
6/20/2017,AAP,0.464083252,0.320314288,0.354263201,114.3785586
6/21/2017,AAP,0.149520979,0.344570437,0.105057818,28.87345707
6/22/2017,AAP,0.061402044,0.350356304,0.052397888,41.78374005
6/23/2017,AAP,0.039129984,0.351708934,0.031883855,5.656324699
6/26/2017,AAP,0.133133108,0.351733651,0.165172816,33.97013417
6/27/2017,AAP,0.217112641,0.356775419,0.255896852,70.04388591
6/28/2017,AAP,0.370384566,0.357431722,0.345809476,95.5646972
6/29/2017,AAP,0.204011727,0.374359079,0.183005447,43.52825287
6/30/2017,AAP,0.190330335,0.359605226,0.381033363,103.1801392
7/3/2017,AAP,0.219139272,0.351665447,0.472432854,129.2918543
7/5/2017,AAP,0.201811238,0.35417333,0.053519794,25.75666557
7/6/2017,AAP,0.085831365,0.468569991,0.067237103,35.35984516
7/7/2017,AAP,0.43865821,0.448590181,0.432846079,162.7665013
7/10/2017,AAP,0.305463651,0.448681188,0.313973881,92.51422132
7/11/2017,AAP,0.072409454,0.442054177,0.095740123,44.28965957
7/12/2017,AAP,0.365989967,0.442048167,0.342246428,128.6521234
7/13/2017,AAP,0.4103831,0.442693758,0.34766362,138.2149643
7/14/2017,AAP,0.222311759,0.440444319,0.34785653,115.9558032
7/17/2017,AAP,0.122178392,0.438127239,0.139594702,56.44698177
7/18/2017,AAP,0.277264096,0.438263355,0.237115307,90.19345474
7/19/2017,AAP,0.115271123,0.433341249,0.156890151,69.51398135
7/20/2017,AAP,0.024242217,0.435425313,0.02683012,11.51051692
7/21/2017,AAP,0.119076536,0.436798998,0.188097567,57.98016891
7/24/2017,AAP,0.075590804,0.437001017,0.10094215,27.34861185
7/25/2017,AAP,0.272653058,0.430855345,0.410135954,145.3584127
7/26/2017,AAP,0.066837397,0.437316819,0.073579752,29.1632393
7/27/2017,AAP,0.191940042,0.441638875,0.162153238,59.50992354
7/28/2017,AAP,0.174225375,0.456405471,0.327840925,107.4889091
7/31/2017,AAP,0.382089919,0.456589358,0.374015897,142.5580278
8/1/2017,AAP,0.019935839,0.461110752,0.025642398,14.12750081
8/2/2017,AAP,0.130288511,0.447101779,0.143926553,71.44155999
8/3/2017,AAP,0.214981241,0.44051934,0.230765709,96.87655475
8/4/2017,AAP,0.100152043,0.450749874,0.204007054,70.52845399
8/7/2017,AAP,0.336689423,0.450993033,0.441916509,206.0220592
8/8/2017,AAP,0.153493097,0.448099992,0.329791854,135.8834198
